sales_order_id,created_at,last_updated,design_id,staff_id,counterparty_id,units_sold,unit_price,currency_id,agreed_delivery_date,agreed_payment_date,agreed_delivery_location_id
3636,2023-08-08 15:02:09.993000,2023-08-08 15:02:09.993000,111,1,4,18870,3.27,3,2023-08-10,2023-08-11,3
3637,2023-08-08 15:42:09.833000,2023-08-08 15:42:09.833000,129,15,2,46690,3.61,2,2023-08-10,2023-08-13,9
3638,2023-08-08 16:22:10.309000,2023-08-08 16:22:10.309000,166,16,17,35208,2.14,2,2023-08-11,2023-08-12,16
3639,2023-08-08 16:32:09.777000,2023-08-08 16:32:09.777000,82,5,16,44994,3.12,3,2023-08-08,2023-08-10,6
3640,2023-08-08 17:08:10.003000,2023-08-08 17:08:10.003000,70,10,15,54593,2.44,1,2023-08-14,2023-08-14,7
3641,2023-08-08 17:16:10.072000,2023-08-08 17:16:10.072000,152,20,17,25316,2.60,2,2023-08-09,2023-08-13,12
3642,2023-08-08 17:31:10.166000,2023-08-08 17:31:10.166000,76,20,1,26641,2.74,2,2023-08-14,2023-08-10,11
3643,2023-08-08 17:56:09.856000,2023-08-08 17:56:09.856000,92,11,6,3239,3.43,2,2023-08-12,2023-08-13,18
3644,2023-08-08 18:02:09.767000,2023-08-08 18:02:09.767000,100,17,11,69530,3.10,1,2023-08-13,2023-08-14,2
3645,2023-08-08 18:17:09.818000,2023-08-08 18:17:09.818000,55,4,2,5720,2.97,2,2023-08-11,2023-08-09,15
3646,2023-08-09 08:12:09.919000,2023-08-09 08:12:09.919000,128,2,5,35262,2.51,1,2023-08-11,2023-08-10,6
3647,2023-08-09 08:21:10.342000,2023-08-09 08:21:10.342000,59,12,10,41959,3.80,3,2023-08-12,2023-08-14,18
3648,2023-08-09 08:39:09.769000,2023-08-09 08:39:09.769000,39,11,10,86458,2.80,1,2023-08-16,2023-08-12,28
3649,2023-08-09 08:51:10.305000,2023-08-09 08:51:10.305000,1,13,1,40613,2.89,2,2023-08-11,2023-08-10,8
3650,2023-08-09 09:20:09.782000,2023-08-09 09:20:09.782000,119,4,16,72909,3.10,2,2023-08-12,2023-08-12,17
3651,2023-08-09 09:39:09.772000,2023-08-09 09:39:09.772000,135,16,17,85178,2.48,2,2023-08-13,2023-08-09,10
3652,2023-08-09 10:05:09.798000,2023-08-09 10:05:09.798000,45,2,1,89539,2.76,3,2023-08-10,2023-08-09,9
3653,2023-08-09 10:20:09.772000,2023-08-09 10:20:09.772000,85,7,20,31170,2.10,3,2023-08-15,2023-08-14,9
3654,2023-08-09 10:29:09.979000,2023-08-09 10:29:09.979000,42,17,1,62620,3.58,3,2023-08-11,2023-08-11,30
3655,2023-08-09 10:52:09.777000,2023-08-09 10:52:09.777000,133,16,2,27965,2.98,2,2023-08-11,2023-08-14,26
3656,2023-08-09 11:28:09.917000,2023-08-09 11:28:09.917000,163,13,4,7496,3.76,3,2023-08-11,2023-08-15,2
3657,2023-08-09 11:41:09.996000,2023-08-09 11:41:09.996000,54,10,4,25458,3.63,1,2023-08-11,2023-08-14,26
3658,2023-08-09 12:14:09.763000,2023-08-09 12:14:09.763000,129,6,19,28251,2.14,2,2023-08-13,2023-08-12,1
3617,2023-08-07 17:48:09.787000,2023-08-07 17:48:09.787000,98,12,12,95458,3.86,2,2023-08-10,2023-08-12,23
3659,2023-08-09 12:31:09.880000,2023-08-09 12:31:09.880000,172,7,19,15152,3.77,1,2023-08-11,2023-08-13,22
3660,2023-08-09 12:43:09.916000,2023-08-09 12:43:09.916000,128,5,1,3289,3.44,1,2023-08-13,2023-08-15,25
3661,2023-08-09 12:48:09.983000,2023-08-09 12:48:09.983000,71,1,2,27969,2.37,1,2023-08-10,2023-08-10,28
3662,2023-08-09 12:59:09.945000,2023-08-09 12:59:09.945000,171,5,13,76780,2.14,2,2023-08-16,2023-08-12,22
3663,2023-08-09 13:31:09.763000,2023-08-09 13:31:09.763000,184,17,17,52090,3.23,1,2023-08-12,2023-08-12,22
3665,2023-08-09 13:47:09.744000,2023-08-09 13:47:09.744000,183,20,11,94077,2.76,3,2023-08-12,2023-08-10,30
3666,2023-08-09 13:54:10.014000,2023-08-09 13:54:10.014000,105,12,6,44603,2.46,1,2023-08-12,2023-08-11,9
3667,2023-08-09 14:20:10.134000,2023-08-09 14:20:10.134000,52,15,16,30027,3.89,2,2023-08-13,2023-08-14,7
3668,2023-08-09 15:29:10.407000,2023-08-09 15:29:10.407000,24,7,14,71395,3.23,2,2023-08-16,2023-08-14,28
3669,2023-08-09 15:43:09.794000,2023-08-09 15:43:09.794000,179,11,19,64310,3.93,1,2023-08-12,2023-08-11,11
3670,2023-08-09 16:16:09.729000,2023-08-09 16:16:09.729000,100,14,5,37558,3.16,2,2023-08-13,2023-08-13,30
3007,2023-06-29 10:45:09.740000,2023-06-29 10:45:09.740000,63,20,15,81423,2.87,1,2023-06-30,2023-07-02,13
3671,2023-08-09 18:18:10.019000,2023-08-09 18:18:10.019000,32,13,16,2697,2.68,3,2023-08-10,2023-08-12,16
3672,2023-08-09 18:39:09.768000,2023-08-09 18:39:09.768000,119,8,5,51393,3.80,3,2023-08-11,2023-08-15,20
3673,2023-08-10 08:36:09.886000,2023-08-10 08:36:09.886000,162,12,19,80063,3.16,2,2023-08-12,2023-08-11,27
3674,2023-08-10 09:39:10.181000,2023-08-10 09:39:10.181000,4,11,9,47678,2.71,2,2023-08-14,2023-08-16,3
3675,2023-08-10 09:57:09.767000,2023-08-10 09:57:09.767000,185,11,1,45858,3.48,2,2023-08-15,2023-08-12,22
3676,2023-08-10 10:57:09.885000,2023-08-10 10:57:09.885000,143,15,6,82548,3.44,3,2023-08-10,2023-08-14,3
3677,2023-08-10 11:24:09.830000,2023-08-10 11:24:09.830000,83,13,19,14350,3.32,3,2023-08-11,2023-08-14,4
3678,2023-08-10 12:18:10.435000,2023-08-10 12:18:10.435000,55,15,4,57215,3.53,3,2023-08-15,2023-08-13,18
3679,2023-08-10 13:01:09.771000,2023-08-10 13:01:09.771000,156,2,16,22607,2.87,3,2023-08-16,2023-08-15,13
3680,2023-08-10 13:53:10.174000,2023-08-10 13:53:10.174000,69,9,12,2329,2.23,3,2023-08-11,2023-08-15,6
3681,2023-08-10 14:12:09.972000,2023-08-10 14:12:09.972000,104,17,18,6130,3.00,3,2023-08-14,2023-08-16,19
3682,2023-08-10 14:18:10.149000,2023-08-10 14:18:10.149000,145,7,10,89754,2.67,3,2023-08-14,2023-08-11,24
3683,2023-08-10 14:58:09.769000,2023-08-10 14:58:09.769000,61,11,9,50826,3.65,3,2023-08-11,2023-08-10,16
3684,2023-08-10 15:06:10.143000,2023-08-10 15:06:10.143000,47,15,5,43978,2.17,3,2023-08-15,2023-08-14,13
3685,2023-08-10 15:27:10.551000,2023-08-10 15:27:10.551000,115,7,4,44337,2.47,1,2023-08-11,2023-08-11,26
3687,2023-08-10 17:39:09.992000,2023-08-10 17:39:09.992000,144,10,10,67286,2.32,1,2023-08-12,2023-08-13,9
3688,2023-08-10 18:03:09.616000,2023-08-10 18:03:09.616000,13,3,18,65725,2.12,2,2023-08-12,2023-08-11,23
3689,2023-08-10 18:10:10.056000,2023-08-10 18:10:10.056000,69,1,4,6465,3.41,2,2023-08-16,2023-08-16,6
3690,2023-08-11 09:50:09.779000,2023-08-11 09:50:09.779000,161,15,1,84535,3.32,3,2023-08-13,2023-08-12,28
3691,2023-08-11 10:47:10.194000,2023-08-11 10:47:10.194000,35,11,18,47571,2.48,1,2023-08-15,2023-08-14,3
3692,2023-08-11 10:49:10.084000,2023-08-11 10:49:10.084000,70,5,15,78012,3.54,1,2023-08-17,2023-08-16,4
3693,2023-08-11 12:15:10.059000,2023-08-11 12:15:10.059000,165,1,5,17102,2.64,1,2023-08-14,2023-08-17,11
3694,2023-08-11 12:36:09.937000,2023-08-11 12:36:09.937000,83,12,18,79528,2.27,2,2023-08-17,2023-08-16,13
3695,2023-08-11 12:52:09.968000,2023-08-11 12:52:09.968000,94,18,10,9819,3.77,2,2023-08-16,2023-08-16,15
3696,2023-08-11 13:25:09.825000,2023-08-11 13:25:09.825000,176,14,10,98437,2.80,1,2023-08-12,2023-08-14,5
3697,2023-08-11 14:07:10.028000,2023-08-11 14:07:10.028000,128,9,3,62448,2.03,3,2023-08-14,2023-08-13,20
3698,2023-08-11 15:23:09.772000,2023-08-11 15:23:09.772000,27,5,12,64671,2.40,2,2023-08-15,2023-08-13,26
3699,2023-08-11 15:59:09.852000,2023-08-11 15:59:09.852000,86,17,14,48500,3.28,3,2023-08-16,2023-08-14,24
3700,2023-08-11 16:32:10.228000,2023-08-11 16:32:10.228000,79,3,7,99414,2.38,2,2023-08-16,2023-08-16,30
7762,2024-04-12 09:02:10.268000,2024-04-12 09:02:10.268000,80,2,3,93117,2.06,1,2024-04-19,2024-04-12,9
3702,2023-08-11 17:16:10.451000,2023-08-11 17:16:10.451000,164,12,20,58614,3.76,2,2023-08-13,2023-08-17,10
3703,2023-08-11 17:36:10.121000,2023-08-11 17:36:10.121000,5,7,12,67065,2.65,2,2023-08-16,2023-08-14,16
3704,2023-08-11 18:34:10.270000,2023-08-11 18:34:10.270000,179,15,12,84420,3.57,1,2023-08-17,2023-08-14,26
3705,2023-08-11 18:38:09.786000,2023-08-11 18:38:09.786000,144,15,9,18391,2.50,1,2023-08-14,2023-08-11,3
3706,2023-08-11 18:51:10.176000,2023-08-11 18:51:10.176000,13,19,17,96932,3.59,1,2023-08-14,2023-08-11,5
3707,2023-08-11 18:59:10.020000,2023-08-11 18:59:10.020000,89,5,6,86965,2.82,1,2023-08-17,2023-08-14,29
3708,2023-08-14 08:40:10.271000,2023-08-14 08:40:10.271000,189,1,10,9260,2.12,1,2023-08-14,2023-08-19,17
3709,2023-08-14 09:41:09.840000,2023-08-14 09:41:09.840000,138,6,20,13017,3.14,2,2023-08-15,2023-08-17,17
3710,2023-08-14 10:45:10.333000,2023-08-14 10:45:10.333000,24,3,12,81403,3.00,2,2023-08-16,2023-08-20,4
3711,2023-08-14 11:53:10.108000,2023-08-14 11:53:10.108000,71,3,8,37949,3.44,1,2023-08-21,2023-08-14,20
3712,2023-08-14 12:16:09.887000,2023-08-14 12:16:09.887000,98,8,9,40370,3.53,3,2023-08-16,2023-08-16,2
3713,2023-08-14 12:51:10.043000,2023-08-14 12:51:10.043000,42,4,20,60340,2.12,3,2023-08-19,2023-08-18,1
3714,2023-08-14 13:31:09.900000,2023-08-14 13:31:09.900000,103,17,14,30545,2.66,1,2023-08-14,2023-08-18,5
3715,2023-08-14 14:24:10.109000,2023-08-14 14:24:10.109000,136,8,16,59582,3.02,2,2023-08-15,2023-08-17,12
3716,2023-08-14 14:48:10.120000,2023-08-14 14:48:10.120000,162,3,13,49356,3.76,3,2023-08-20,2023-08-17,14
3717,2023-08-14 15:12:10.294000,2023-08-14 15:12:10.294000,31,9,19,37744,3.51,3,2023-08-16,2023-08-19,4
3718,2023-08-14 15:16:09.927000,2023-08-14 15:16:09.927000,73,17,10,78254,2.97,1,2023-08-20,2023-08-14,6
3719,2023-08-14 16:27:09.836000,2023-08-14 16:27:09.836000,128,6,18,53454,2.30,3,2023-08-18,2023-08-17,18
3720,2023-08-14 16:43:09.859000,2023-08-14 16:43:09.859000,101,2,2,76554,2.57,2,2023-08-16,2023-08-15,12
3721,2023-08-14 16:54:10.051000,2023-08-14 16:54:10.051000,92,14,14,45447,3.83,3,2023-08-20,2023-08-17,5
3722,2023-08-14 17:43:10.325000,2023-08-14 17:43:10.325000,57,9,4,25686,2.34,3,2023-08-15,2023-08-20,8
3723,2023-08-14 18:09:10.088000,2023-08-14 18:09:10.088000,166,8,20,88447,3.90,3,2023-08-21,2023-08-15,27
3724,2023-08-14 18:36:09.761000,2023-08-14 18:36:09.761000,86,17,19,67356,3.92,3,2023-08-17,2023-08-16,1
3725,2023-08-14 18:41:10.190000,2023-08-14 18:41:10.190000,20,9,7,1803,3.71,3,2023-08-16,2023-08-20,25
3726,2023-08-15 08:00:12.817000,2023-08-15 08:00:12.817000,166,4,14,4730,2.59,3,2023-08-21,2023-08-19,1
3727,2023-08-15 08:33:09.789000,2023-08-15 08:33:09.789000,27,9,13,91100,2.33,2,2023-08-16,2023-08-19,25
3728,2023-08-15 08:34:10.110000,2023-08-15 08:34:10.110000,128,1,4,29469,2.43,1,2023-08-20,2023-08-21,29
3729,2023-08-15 08:39:09.655000,2023-08-15 08:39:09.655000,123,10,5,39985,3.00,3,2023-08-18,2023-08-20,18
3730,2023-08-15 09:05:10.160000,2023-08-15 09:05:10.160000,91,18,20,67355,3.23,1,2023-08-22,2023-08-16,11
3731,2023-08-15 10:35:09.894000,2023-08-15 10:35:09.894000,55,15,16,78129,2.18,2,2023-08-17,2023-08-20,28
3732,2023-08-15 10:56:09.892000,2023-08-15 10:56:09.892000,104,1,11,15682,3.04,2,2023-08-15,2023-08-20,9
3686,2023-08-10 15:29:09.879000,2023-08-10 15:29:09.879000,155,17,9,79347,3.44,1,2023-08-12,2023-08-13,2
3733,2023-08-15 11:15:10.267000,2023-08-15 11:15:10.267000,36,5,15,31402,2.25,1,2023-08-19,2023-08-20,25
3734,2023-08-15 11:25:10.375000,2023-08-15 11:25:10.375000,69,9,15,3884,2.86,1,2023-08-18,2023-08-15,17
3735,2023-08-15 11:30:09.744000,2023-08-15 11:30:09.744000,50,2,17,66950,2.06,2,2023-08-17,2023-08-19,30
3736,2023-08-15 11:36:09.696000,2023-08-15 11:36:09.696000,35,4,5,97851,2.13,2,2023-08-21,2023-08-15,30
3737,2023-08-15 11:40:10.154000,2023-08-15 11:40:10.154000,186,18,8,5714,3.02,1,2023-08-18,2023-08-19,30
3738,2023-08-15 11:49:09.858000,2023-08-15 11:49:09.858000,10,4,8,7651,2.52,2,2023-08-19,2023-08-20,17
3739,2023-08-15 12:33:09.935000,2023-08-15 12:33:09.935000,187,15,3,45885,3.60,2,2023-08-20,2023-08-19,8
3740,2023-08-15 12:38:10.218000,2023-08-15 12:38:10.218000,85,12,19,79126,2.45,3,2023-08-15,2023-08-16,11
3741,2023-08-15 12:43:09.757000,2023-08-15 12:43:09.757000,85,12,15,23340,3.02,1,2023-08-15,2023-08-17,16
3742,2023-08-15 13:51:10.138000,2023-08-15 13:51:10.138000,56,1,7,2695,3.30,2,2023-08-17,2023-08-21,30
3743,2023-08-15 14:37:10.176000,2023-08-15 14:37:10.176000,152,13,10,49353,2.82,2,2023-08-17,2023-08-19,7
3744,2023-08-15 15:26:10.227000,2023-08-15 15:26:10.227000,33,3,4,5073,3.91,3,2023-08-19,2023-08-19,18
3745,2023-08-15 15:28:09.768000,2023-08-15 15:28:09.768000,56,8,14,8029,2.70,1,2023-08-16,2023-08-15,17
3746,2023-08-15 15:58:10.106000,2023-08-15 15:58:10.106000,136,5,12,73626,2.42,3,2023-08-19,2023-08-16,28
3438,2023-07-26 15:49:09.859000,2023-07-26 15:49:09.859000,77,19,7,95762,3.96,2,2023-07-31,2023-07-26,13
3747,2023-08-15 17:15:10.243000,2023-08-15 17:15:10.243000,103,15,15,52535,2.01,1,2023-08-20,2023-08-15,14
3748,2023-08-15 17:38:10.144000,2023-08-15 17:38:10.144000,62,14,17,16532,3.48,1,2023-08-21,2023-08-19,17
3749,2023-08-15 17:57:09.846000,2023-08-15 17:57:09.846000,52,10,6,88960,3.27,2,2023-08-21,2023-08-20,29
5251,2023-11-16 12:48:10.054000,2023-11-16 12:48:10.054000,59,5,11,99202,2.78,2,2023-11-23,2023-11-20,12
3751,2023-08-15 18:18:10.022000,2023-08-15 18:18:10.022000,60,3,3,91473,3.91,1,2023-08-18,2023-08-17,8
3752,2023-08-15 18:32:10.125000,2023-08-15 18:32:10.125000,78,7,14,63792,3.60,3,2023-08-18,2023-08-20,19
3753,2023-08-15 18:50:09.994000,2023-08-15 18:50:09.994000,27,12,2,47999,3.84,2,2023-08-20,2023-08-16,11
3754,2023-08-15 18:59:09.973000,2023-08-15 18:59:09.973000,129,8,12,53656,3.92,1,2023-08-19,2023-08-21,15
3755,2023-08-16 08:06:10.214000,2023-08-16 08:06:10.214000,137,9,8,63843,2.53,1,2023-08-22,2023-08-20,21
3756,2023-08-16 08:50:09.929000,2023-08-16 08:50:09.929000,52,9,13,15538,3.37,3,2023-08-21,2023-08-21,7
10847,2024-10-24 17:56:09.801000,2024-10-24 17:56:09.801000,373,18,16,40139,3.06,3,2024-10-30,2024-10-24,26
3758,2023-08-16 10:36:10.320000,2023-08-16 10:36:10.320000,144,7,16,29194,2.67,1,2023-08-22,2023-08-21,16
3759,2023-08-16 10:46:09.852000,2023-08-16 10:46:09.852000,90,14,14,12742,2.69,2,2023-08-23,2023-08-20,8
3760,2023-08-16 10:50:10.223000,2023-08-16 10:50:10.223000,37,16,18,35946,2.31,2,2023-08-20,2023-08-21,10
3761,2023-08-16 12:37:09.982000,2023-08-16 12:37:09.982000,17,8,16,52384,2.16,1,2023-08-18,2023-08-22,1
3762,2023-08-16 12:53:10.114000,2023-08-16 12:53:10.114000,3,6,2,9524,3.27,3,2023-08-20,2023-08-19,9
3763,2023-08-16 13:15:10.444000,2023-08-16 13:15:10.444000,138,11,9,68370,3.58,2,2023-08-20,2023-08-18,4
3764,2023-08-16 13:43:09.781000,2023-08-16 13:43:09.781000,135,14,3,86936,2.64,3,2023-08-17,2023-08-21,12
3765,2023-08-16 13:55:09.769000,2023-08-16 13:55:09.769000,97,7,3,79717,3.26,3,2023-08-22,2023-08-17,9
3766,2023-08-16 14:59:10.366000,2023-08-16 14:59:10.366000,19,12,16,42730,3.38,3,2023-08-18,2023-08-20,18
3767,2023-08-16 15:46:10.165000,2023-08-16 15:46:10.165000,145,13,18,43334,2.84,3,2023-08-19,2023-08-21,3
3768,2023-08-16 15:49:09.765000,2023-08-16 15:49:09.765000,30,17,18,56771,3.72,1,2023-08-17,2023-08-18,3
3769,2023-08-16 15:59:09.921000,2023-08-16 15:59:09.921000,129,8,14,42237,3.62,1,2023-08-19,2023-08-17,8
3770,2023-08-16 16:29:09.995000,2023-08-16 16:29:09.995000,22,5,20,2026,3.45,1,2023-08-21,2023-08-20,8
3772,2023-08-16 16:47:09.775000,2023-08-16 16:47:09.775000,17,3,10,13844,3.86,1,2023-08-22,2023-08-18,7
3773,2023-08-16 17:06:10.207000,2023-08-16 17:06:10.207000,107,16,15,33912,3.19,1,2023-08-19,2023-08-21,18
3774,2023-08-16 17:09:09.612000,2023-08-16 17:09:09.612000,144,18,6,11029,2.53,1,2023-08-21,2023-08-16,18
3775,2023-08-16 17:26:10.248000,2023-08-16 17:26:10.248000,180,19,13,78982,2.99,2,2023-08-16,2023-08-21,6
3776,2023-08-16 17:51:11.732000,2023-08-16 17:51:11.732000,93,16,14,81140,3.14,1,2023-08-23,2023-08-18,7
3777,2023-08-16 17:55:10.233000,2023-08-16 17:55:10.233000,41,20,7,16363,2.83,3,2023-08-22,2023-08-17,16
7763,2024-04-12 09:06:10.006000,2024-04-12 09:06:10.006000,264,4,19,51954,3.33,2,2024-04-15,2024-04-16,17
3779,2023-08-16 18:40:10.616000,2023-08-16 18:40:10.616000,69,3,5,5649,3.60,1,2023-08-19,2023-08-17,3
3780,2023-08-17 08:19:10.017000,2023-08-17 08:19:10.017000,86,6,4,65157,2.25,3,2023-08-20,2023-08-23,2
3781,2023-08-17 09:04:10.141000,2023-08-17 09:04:10.141000,91,10,4,67372,3.95,3,2023-08-24,2023-08-17,1
3782,2023-08-17 09:15:09.868000,2023-08-17 09:15:09.868000,164,4,5,10834,2.96,3,2023-08-20,2023-08-18,26
3783,2023-08-17 09:34:10.085000,2023-08-17 09:34:10.085000,41,13,8,96296,2.17,1,2023-08-19,2023-08-18,14
3784,2023-08-17 11:38:09.705000,2023-08-17 11:38:09.705000,142,9,17,15371,2.36,1,2023-08-23,2023-08-18,29
3785,2023-08-17 12:18:10.331000,2023-08-17 12:18:10.331000,49,1,9,14665,2.64,2,2023-08-22,2023-08-19,14
3786,2023-08-17 12:56:09.740000,2023-08-17 12:56:09.740000,131,9,7,8558,3.32,3,2023-08-18,2023-08-18,11
3787,2023-08-17 13:28:10.293000,2023-08-17 13:28:10.293000,39,2,13,65161,3.62,2,2023-08-18,2023-08-19,23
3788,2023-08-17 14:16:10.004000,2023-08-17 14:16:10.004000,8,15,10,25303,3.31,1,2023-08-20,2023-08-21,18
3789,2023-08-17 14:36:09.767000,2023-08-17 14:36:09.767000,90,15,19,53553,2.80,1,2023-08-17,2023-08-19,12
3790,2023-08-17 15:22:09.934000,2023-08-17 15:22:09.934000,161,16,7,24657,3.94,3,2023-08-18,2023-08-22,10
3791,2023-08-17 16:31:09.818000,2023-08-17 16:31:09.818000,65,3,17,48322,3.12,3,2023-08-24,2023-08-18,25
3792,2023-08-17 16:40:10.157000,2023-08-17 16:40:10.157000,112,14,13,56488,2.38,3,2023-08-18,2023-08-18,2
3793,2023-08-17 17:05:10.134000,2023-08-17 17:05:10.134000,87,4,20,77099,3.17,2,2023-08-22,2023-08-23,18
3794,2023-08-17 17:14:09.755000,2023-08-17 17:14:09.755000,129,16,15,7545,2.60,3,2023-08-19,2023-08-21,21
3771,2023-08-16 16:38:10.111000,2023-08-16 16:38:10.111000,133,13,14,37184,3.33,3,2023-08-19,2023-08-19,14
3795,2023-08-17 18:04:10.093000,2023-08-17 18:04:10.093000,147,19,7,15491,2.56,2,2023-08-23,2023-08-17,15
3796,2023-08-17 18:06:09.828000,2023-08-17 18:06:09.828000,188,5,10,25136,2.23,1,2023-08-20,2023-08-19,28
3797,2023-08-17 18:08:09.873000,2023-08-17 18:08:09.873000,34,9,15,73226,3.91,3,2023-08-21,2023-08-20,9
1936,2023-04-25 16:01:10.367000,2023-04-25 16:01:10.367000,124,13,17,10762,2.20,1,2023-04-28,2023-04-29,19
3798,2023-08-18 08:07:10,2023-08-18 08:07:10,120,6,14,28177,3.58,3,2023-08-22,2023-08-22,28
3799,2023-08-18 08:22:09.993000,2023-08-18 08:22:09.993000,91,13,16,88663,3.88,2,2023-08-20,2023-08-23,11
3800,2023-08-18 08:58:09.717000,2023-08-18 08:58:09.717000,59,11,4,98143,3.81,1,2023-08-24,2023-08-19,3
3801,2023-08-18 09:30:09.880000,2023-08-18 09:30:09.880000,21,14,7,95548,3.55,3,2023-08-23,2023-08-23,1
3802,2023-08-18 09:38:10.187000,2023-08-18 09:38:10.187000,121,10,12,11507,3.13,2,2023-08-21,2023-08-21,19
3803,2023-08-18 10:04:10.120000,2023-08-18 10:04:10.120000,164,3,6,7667,2.74,1,2023-08-24,2023-08-20,10
3804,2023-08-18 10:13:09.633000,2023-08-18 10:13:09.633000,133,2,19,69459,3.74,2,2023-08-21,2023-08-22,13
3805,2023-08-18 10:31:10.164000,2023-08-18 10:31:10.164000,85,5,8,99060,3.69,1,2023-08-23,2023-08-20,10
3806,2023-08-18 11:32:09.942000,2023-08-18 11:32:09.942000,148,8,18,33694,3.51,3,2023-08-19,2023-08-20,23
3807,2023-08-18 11:44:10.479000,2023-08-18 11:44:10.479000,38,2,11,83633,3.16,1,2023-08-21,2023-08-19,13
3808,2023-08-18 12:34:10.282000,2023-08-18 12:34:10.282000,80,15,10,69361,2.60,3,2023-08-23,2023-08-19,15
3809,2023-08-18 13:00:09.826000,2023-08-18 13:00:09.826000,10,10,17,49743,3.40,1,2023-08-21,2023-08-22,5
3810,2023-08-18 13:32:09.961000,2023-08-18 13:32:09.961000,106,13,19,30886,3.74,3,2023-08-24,2023-08-23,9
3811,2023-08-18 14:04:09.722000,2023-08-18 14:04:09.722000,9,9,16,23213,2.09,3,2023-08-23,2023-08-23,19
3812,2023-08-18 14:34:09.793000,2023-08-18 14:34:09.793000,73,4,10,29857,3.57,1,2023-08-20,2023-08-22,4
3813,2023-08-18 15:20:09.764000,2023-08-18 15:20:09.764000,18,3,10,96080,2.52,2,2023-08-19,2023-08-23,21
3814,2023-08-18 18:14:10.143000,2023-08-18 18:14:10.143000,47,11,7,5861,2.91,3,2023-08-21,2023-08-23,17
3815,2023-08-18 18:45:09.773000,2023-08-18 18:45:09.773000,38,12,12,73885,3.37,2,2023-08-22,2023-08-21,9
3816,2023-08-21 08:53:10.211000,2023-08-21 08:53:10.211000,160,9,5,76035,3.75,3,2023-08-22,2023-08-26,20
3817,2023-08-21 09:27:09.978000,2023-08-21 09:27:09.978000,149,14,8,99654,3.86,1,2023-08-23,2023-08-26,1
3818,2023-08-21 10:10:09.939000,2023-08-21 10:10:09.939000,67,11,9,10747,3.33,3,2023-08-24,2023-08-23,1
3819,2023-08-21 10:30:09.921000,2023-08-21 10:30:09.921000,91,20,20,73877,2.34,3,2023-08-26,2023-08-21,26
3820,2023-08-21 10:37:10.156000,2023-08-21 10:37:10.156000,109,2,13,21607,2.76,2,2023-08-25,2023-08-23,2
3821,2023-08-21 11:43:10.132000,2023-08-21 11:43:10.132000,99,13,14,2376,3.27,1,2023-08-23,2023-08-25,18
3822,2023-08-21 11:59:09.706000,2023-08-21 11:59:09.706000,84,16,15,9091,3.19,3,2023-08-21,2023-08-25,10
3823,2023-08-21 12:23:10.182000,2023-08-21 12:23:10.182000,133,2,11,97262,3.45,2,2023-08-26,2023-08-25,19
3824,2023-08-21 13:32:09.944000,2023-08-21 13:32:09.944000,96,1,6,71555,3.04,2,2023-08-21,2023-08-24,13
3825,2023-08-21 14:02:09.784000,2023-08-21 14:02:09.784000,119,15,8,10011,3.68,2,2023-08-24,2023-08-25,17
3826,2023-08-21 14:27:09.775000,2023-08-21 14:27:09.775000,41,12,20,90019,2.85,2,2023-08-24,2023-08-23,10
3827,2023-08-21 14:29:10.024000,2023-08-21 14:29:10.024000,118,15,19,96837,3.29,3,2023-08-25,2023-08-24,24
3828,2023-08-21 15:07:10.265000,2023-08-21 15:07:10.265000,162,10,10,55543,2.43,3,2023-08-25,2023-08-23,20
3829,2023-08-21 17:10:10.322000,2023-08-21 17:10:10.322000,24,16,1,91916,2.03,1,2023-08-22,2023-08-25,21
3830,2023-08-21 17:11:09.775000,2023-08-21 17:11:09.775000,2,7,8,32409,2.84,2,2023-08-22,2023-08-21,7
3831,2023-08-21 17:12:09.945000,2023-08-21 17:12:09.945000,21,19,2,5599,3.39,2,2023-08-28,2023-08-25,25
3832,2023-08-21 17:24:09.782000,2023-08-21 17:24:09.782000,86,10,9,27000,2.06,1,2023-08-25,2023-08-27,6
3833,2023-08-21 18:21:09.750000,2023-08-21 18:21:09.750000,154,14,2,49919,3.15,1,2023-08-22,2023-08-24,5
3834,2023-08-21 18:33:09.746000,2023-08-21 18:33:09.746000,39,3,17,52130,3.59,1,2023-08-26,2023-08-26,6
3835,2023-08-21 18:34:10.252000,2023-08-21 18:34:10.252000,175,13,10,50801,3.16,3,2023-08-26,2023-08-25,28
3836,2023-08-21 18:47:09.934000,2023-08-21 18:47:09.934000,156,4,15,18766,3.96,3,2023-08-25,2023-08-24,18
3837,2023-08-21 18:58:10.548000,2023-08-21 18:58:10.548000,115,5,14,72184,2.50,1,2023-08-23,2023-08-27,18
3838,2023-08-22 08:59:09.795000,2023-08-22 08:59:09.795000,183,15,5,36360,3.63,3,2023-08-27,2023-08-26,16
10848,2024-10-24 18:16:09.887000,2024-10-24 18:16:09.887000,36,20,9,94778,2.81,3,2024-10-28,2024-10-29,18
3840,2023-08-22 12:20:09.700000,2023-08-22 12:20:09.700000,93,13,8,62601,2.09,2,2023-08-24,2023-08-24,29
3841,2023-08-22 13:06:09.970000,2023-08-22 13:06:09.970000,89,19,16,86546,3.51,1,2023-08-27,2023-08-23,12
3842,2023-08-22 13:50:09.866000,2023-08-22 13:50:09.866000,21,9,10,8003,3.91,3,2023-08-23,2023-08-28,15
3843,2023-08-22 14:40:10.061000,2023-08-22 14:40:10.061000,10,16,10,55579,2.88,3,2023-08-28,2023-08-23,7
